"YYYYMM","f11","f12","f13","f21","f22","f23","f31","f32","f33","f41","f42","f43","f51","f52","f53"
"1968-09-01"," 0.06453939158"," 0.07442820437"," 0.0723809068"," 0.0554899729"," 0.0552247477"," 0.0670324897"," 0.05862485726"," 0.05531987351"," 0.05580706458"," 0.071195731011"," 0.0443732946"," 0.0595038243"," 0.0441288346"," 0.0247024264"," 0.04261672438"
"1968-10-01"," 0.00019604955"," 0.01210424018","-0.0043767616"," 0.0008772269"," 0.0088430476"," 0.0036086250"," 0.00652632476"," 0.02729587393"," 0.00319456069","-0.002094402277"," 0.0061332318","-0.0023619118"," 0.0176132574","-0.0004462754","-0.00310181747"
"1968-11-01"," 0.06594430120"," 0.06396993323"," 0.0692216074"," 0.0864766263"," 0.0895071418"," 0.0761228381"," 0.08684621960"," 0.08167218585"," 0.06559037476"," 0.071822228903"," 0.0716853323"," 0.0705854750"," 0.0627115124"," 0.0415967014"," 0.06437266717"
"1968-12-01"," 0.01260025099"," 0.01939002181"," 0.0105624594","-0.0068550529"," 0.0055618727","-0.0250520798","-0.03211115594","-0.01971559222","-0.03652151384","-0.049795988721","-0.0308221349","-0.0276875243","-0.0533573758","-0.0451832115","-0.02563670758"
"1969-01-01","-0.00892004927","-0.01466955475","-0.0167533889","-0.0156217204","-0.0248425095","-0.0154042006","-0.02059337001","-0.01724330332","-0.02130150191","-0.006431854535","-0.0006154957","-0.0049003893","-0.0159214395","-0.0148121934","-0.00833258466"
"1969-02-01","-0.09379026524","-0.09709137070","-0.1114580882","-0.0990533098","-0.0838678656","-0.0772044184","-0.08294945919","-0.08098859259","-0.08033941928","-0.072655294463","-0.0753305279","-0.0698145096","-0.0615775498","-0.0375496318","-0.05128890760"
"1969-03-01","-0.00148933072"," 0.00765959581"," 0.0341663439"," 0.0066222433"," 0.0164478358"," 0.0277882515","-0.00089187608"," 0.01307937713"," 0.02220770666"," 0.009284279489"," 0.0174275588"," 0.0112588010"," 0.0123460905"," 0.0351254706"," 0.02467809901"
"1969-04-01","-0.01523052218","-0.00369597609"," 0.0037347805","-0.0083387874"," 0.0199745577"," 0.0061026422","-0.00446969938"," 0.00030655857"," 0.00382498686"," 0.006697766226"," 0.0043702951"," 0.0166729088"," 0.0308019583"," 0.0098759148"," 0.02188067659"
"1969-05-01","-0.00554762490","-0.00691393372"," 0.0095582429","-0.0274951471","-0.0131126159"," 0.0033409040","-0.01088910450","-0.00742928432"," 0.00891407187","-0.021302124898","-0.0053816449","-0.0065507192","-0.0295102669"," 0.0011810256"," 0.00322075865"
"1969-06-01","-0.14074438741","-0.12523612348","-0.1360531219","-0.1331640005","-0.1087825285","-0.1030390271","-0.11556244217","-0.09723754459","-0.10871431257","-0.097605528402","-0.0792917424","-0.0733594054","-0.0719240016","-0.0389153638","-0.07485869533"
"1969-07-01","-0.11889931709","-0.11931279477","-0.1149118545","-0.1131193313","-0.0918533432","-0.0838833426","-0.09513561445","-0.08520278388","-0.07936552840","-0.062419513510","-0.0868162216","-0.0680570663","-0.0674287107","-0.0619949466","-0.06175276020"
"1969-08-01"," 0.03226176645"," 0.05130325771"," 0.0568683122"," 0.0479807874"," 0.0461121053"," 0.0730457279"," 0.05371213475"," 0.06510729591"," 0.07377149754"," 0.025213820969"," 0.0448402211"," 0.0669157779"," 0.0486670331"," 0.0405226116"," 0.04407370054"
"1969-09-01","-0.04719397629","-0.04074864487","-0.0345371944","-0.0143402115","-0.0323834096"," 0.0113004245","-0.02550843669","-0.01917939445","-0.02030644383","-0.013868902890","-0.0411914531","-0.0175292054","-0.0340758225","-0.0508839918","-0.02656449751"
